Energy(eV) DOS(1/eV/m^3) DOS_Norm(CodeUnits)
5.628 2.12502e+27 0.278001
5.629 2.12521e+27 0.278025
5.63 2.1254e+27 0.27805
5.631 2.12559e+27 0.278075
5.632 2.12578e+27 0.278099
5.633 2.12597e+27 0.278124
5.634 2.12616e+27 0.278149
5.635 2.12635e+27 0.278173
5.636 2.12653e+27 0.278198
5.637 2.12672e+27 0.278223
5.638 2.12691e+27 0.278247
5.639 2.1271e+27 0.278272
5.64 2.12729e+27 0.278297
5.641 2.12748e+27 0.278322
5.642 2.12767e+27 0.278346
5.643 2.12785e+27 0.278371
5.644 2.12804e+27 0.278396
5.645 2.12823e+27 0.27842
5.646 2.12842e+27 0.278445
5.647 2.12861e+27 0.278469
5.648 2.1288e+27 0.278494
5.649 2.12899e+27 0.278519
5.65 2.12917e+27 0.278543
5.651 2.12936e+27 0.278568
5.652 2.12955e+27 0.278593
5.653 2.12974e+27 0.278617
5.654 2.12993e+27 0.278642
5.655 2.13012e+27 0.278667
5.656 2.1303e+27 0.278691
5.657 2.13049e+27 0.278716
5.658 2.13068e+27 0.278741
5.659 2.13087e+27 0.278765
5.66 2.13106e+27 0.27879
5.661 2.13125e+27 0.278814
5.662 2.13143e+27 0.278839
5.663 2.13162e+27 0.278864
5.664 2.13181e+27 0.278888
5.665 2.132e+27 0.278913
5.666 2.13219e+27 0.278938
5.667 2.13237e+27 0.278962
5.668 2.13256e+27 0.278987
5.669 2.13275e+27 0.279011
5.67 2.13294e+27 0.279036
5.671 2.13313e+27 0.279061
5.672 2.13332e+27 0.279085
5.673 2.1335e+27 0.27911
5.674 2.13369e+27 0.279134
5.675 2.13388e+27 0.279159
5.676 2.13407e+27 0.279184
5.677 2.13426e+27 0.279208
5.678 2.13444e+27 0.279233
5.679 2.13463e+27 0.279257
5.68 2.13482e+27 0.279282
5.681 2.13501e+27 0.279307
5.682 2.1352e+27 0.279331
5.683 2.13538e+27 0.279356
5.684 2.13557e+27 0.27938
5.685 2.13576e+27 0.279405
5.686 2.13595e+27 0.279429
5.687 2.13613e+27 0.279454
5.688 2.13632e+27 0.279479
5.689 2.13651e+27 0.279503
5.69 2.1367e+27 0.279528
5.691 2.13689e+27 0.279552
5.692 2.13707e+27 0.279577
5.693 2.13726e+27 0.279601
5.694 2.13745e+27 0.279626
5.695 2.13764e+27 0.27965
5.696 2.13782e+27 0.279675
5.697 2.13801e+27 0.2797
5.698 2.1382e+27 0.279724
5.699 2.13839e+27 0.279749
5.7 2.13857e+27 0.279773
5.701 2.13876e+27 0.279798
5.702 2.13895e+27 0.279822
5.703 2.13914e+27 0.279847
5.704 2.13932e+27 0.279871
5.705 2.13951e+27 0.279896
5.706 2.1397e+27 0.27992
5.707 2.13989e+27 0.279945
5.708 2.14007e+27 0.279969
5.709 2.14026e+27 0.279994
5.71 2.14045e+27 0.280019
5.711 2.14064e+27 0.280043
5.712 2.14082e+27 0.280068
5.713 2.14101e+27 0.280092
5.714 2.1412e+27 0.280117
5.715 2.14139e+27 0.280141
5.716 2.14157e+27 0.280166
5.717 2.14176e+27 0.28019
5.718 2.14195e+27 0.280215
5.719 2.14214e+27 0.280239
5.72 2.14232e+27 0.280264
5.721 2.14251e+27 0.280288
5.722 2.1427e+27 0.280313
5.723 2.14288e+27 0.280337
5.724 2.14307e+27 0.280362
5.725 2.14326e+27 0.280386
5.726 2.14345e+27 0.280411
5.727 2.14363e+27 0.280435
5.728 2.14382e+27 0.28046
5.729 2.14401e+27 0.280484
5.73 2.14419e+27 0.280509
5.731 2.14438e+27 0.280533
5.732 2.14457e+27 0.280557
5.733 2.14476e+27 0.280582
5.734 2.14494e+27 0.280606
5.735 2.14513e+27 0.280631
5.736 2.14532e+27 0.280655
5.737 2.1455e+27 0.28068
5.738 2.14569e+27 0.280704
5.739 2.14588e+27 0.280729
5.74 2.14607e+27 0.280753
5.741 2.14625e+27 0.280778
5.742 2.14644e+27 0.280802
5.743 2.14663e+27 0.280827
5.744 2.14681e+27 0.280851
5.745 2.147e+27 0.280875
5.746 2.14719e+27 0.2809
5.747 2.14737e+27 0.280924
5.748 2.14756e+27 0.280949
5.749 2.14775e+27 0.280973
5.75 2.14793e+27 0.280998
5.751 2.14812e+27 0.281022
5.752 2.14831e+27 0.281046
5.753 2.14849e+27 0.281071
5.754 2.14868e+27 0.281095
5.755 2.14887e+27 0.28112
5.756 2.14905e+27 0.281144
5.757 2.14924e+27 0.281169
5.758 2.14943e+27 0.281193
5.759 2.14961e+27 0.281217
5.76 2.1498e+27 0.281242
5.761 2.14999e+27 0.281266
5.762 2.15017e+27 0.281291
5.763 2.15036e+27 0.281315
5.764 2.15055e+27 0.28134
5.765 2.15073e+27 0.281364
5.766 2.15092e+27 0.281388
5.767 2.15111e+27 0.281413
5.768 2.15129e+27 0.281437
5.769 2.15148e+27 0.281462
5.77 2.15167e+27 0.281486
5.771 2.15185e+27 0.28151
5.772 2.15204e+27 0.281535
5.773 2.15223e+27 0.281559
5.774 2.15241e+27 0.281583
5.775 2.1526e+27 0.281608
5.776 2.15278e+27 0.281632
5.777 2.15297e+27 0.281657
5.778 2.15316e+27 0.281681
5.779 2.15334e+27 0.281705
5.78 2.15353e+27 0.28173
5.781 2.15372e+27 0.281754
5.782 2.1539e+27 0.281778
5.783 2.15409e+27 0.281803
5.784 2.15427e+27 0.281827
5.785 2.15446e+27 0.281852
5.786 2.15465e+27 0.281876
5.787 2.15483e+27 0.2819
5.788 2.15502e+27 0.281925
5.789 2.15521e+27 0.281949
5.79 2.15539e+27 0.281973
5.791 2.15558e+27 0.281998
5.792 2.15576e+27 0.282022
5.793 2.15595e+27 0.282046
5.794 2.15614e+27 0.282071
5.795 2.15632e+27 0.282095
5.796 2.15651e+27 0.282119
5.797 2.15669e+27 0.282144
5.798 2.15688e+27 0.282168
5.799 2.15707e+27 0.282192
5.8 2.15725e+27 0.282217
5.801 2.15744e+27 0.282241
5.802 2.15762e+27 0.282265
5.803 2.15781e+27 0.28229
5.804 2.158e+27 0.282314
5.805 2.15818e+27 0.282338
5.806 2.15837e+27 0.282363
5.807 2.15855e+27 0.282387
5.808 2.15874e+27 0.282411
5.809 2.15893e+27 0.282436
5.81 2.15911e+27 0.28246
5.811 2.1593e+27 0.282484
5.812 2.15948e+27 0.282509
5.813 2.15967e+27 0.282533
5.814 2.15985e+27 0.282557
5.815 2.16004e+27 0.282581
5.816 2.16023e+27 0.282606
5.817 2.16041e+27 0.28263
5.818 2.1606e+27 0.282654
5.819 2.16078e+27 0.282679
5.82 2.16097e+27 0.282703
5.821 2.16115e+27 0.282727
5.822 2.16134e+27 0.282751
5.823 2.16153e+27 0.282776
5.824 2.16171e+27 0.2828
5.825 2.1619e+27 0.282824
5.826 2.16208e+27 0.282849
5.827 2.16227e+27 0.282873
5.828 2.16245e+27 0.282897
5.829 2.16264e+27 0.282921
5.83 2.16282e+27 0.282946
5.831 2.16301e+27 0.28297
5.832 2.1632e+27 0.282994
5.833 2.16338e+27 0.283018
5.834 2.16357e+27 0.283043
5.835 2.16375e+27 0.283067
5.836 2.16394e+27 0.283091
5.837 2.16412e+27 0.283115
5.838 2.16431e+27 0.28314
5.839 2.16449e+27 0.283164
5.84 2.16468e+27 0.283188
5.841 2.16486e+27 0.283212
5.842 2.16505e+27 0.283237
5.843 2.16523e+27 0.283261
5.844 2.16542e+27 0.283285
5.845 2.1656e+27 0.283309
5.846 2.16579e+27 0.283334
5.847 2.16598e+27 0.283358
5.848 2.16616e+27 0.283382
5.849 2.16635e+27 0.283406
5.85 2.16653e+27 0.283431
5.851 2.16672e+27 0.283455
5.852 2.1669e+27 0.283479
5.853 2.16709e+27 0.283503
5.854 2.16727e+27 0.283527
5.855 2.16746e+27 0.283552
5.856 2.16764e+27 0.283576
5.857 2.16783e+27 0.2836
5.858 2.16801e+27 0.283624
5.859 2.1682e+27 0.283648
5.86 2.16838e+27 0.283673
5.861 2.16857e+27 0.283697
5.862 2.16875e+27 0.283721
5.863 2.16894e+27 0.283745
5.864 2.16912e+27 0.283769
5.865 2.16931e+27 0.283794
5.866 2.16949e+27 0.283818
5.867 2.16968e+27 0.283842
5.868 2.16986e+27 0.283866
5.869 2.17005e+27 0.28389
5.87 2.17023e+27 0.283915
5.871 2.17042e+27 0.283939
5.872 2.1706e+27 0.283963
5.873 2.17079e+27 0.283987
5.874 2.17097e+27 0.284011
5.875 2.17116e+27 0.284036
5.876 2.17134e+27 0.28406
5.877 2.17152e+27 0.284084
5.878 2.17171e+27 0.284108
5.879 2.17189e+27 0.284132
5.88 2.17208e+27 0.284156
5.881 2.17226e+27 0.284181
5.882 2.17245e+27 0.284205
5.883 2.17263e+27 0.284229
5.884 2.17282e+27 0.284253
5.885 2.173e+27 0.284277
5.886 2.17319e+27 0.284301
5.887 2.17337e+27 0.284325
5.888 2.17356e+27 0.28435
5.889 2.17374e+27 0.284374
5.89 2.17393e+27 0.284398
5.891 2.17411e+27 0.284422
5.892 2.17429e+27 0.284446
5.893 2.17448e+27 0.28447
5.894 2.17466e+27 0.284494
5.895 2.17485e+27 0.284519
5.896 2.17503e+27 0.284543
5.897 2.17522e+27 0.284567
5.898 2.1754e+27 0.284591
5.899 2.17559e+27 0.284615
5.9 2.17577e+27 0.284639
5.901 2.17595e+27 0.284663
5.902 2.17614e+27 0.284687
5.903 2.17632e+27 0.284712
5.904 2.17651e+27 0.284736
5.905 2.17669e+27 0.28476
5.906 2.17688e+27 0.284784
5.907 2.17706e+27 0.284808
5.908 2.17724e+27 0.284832
5.909 2.17743e+27 0.284856
5.91 2.17761e+27 0.28488
5.911 2.1778e+27 0.284904
5.912 2.17798e+27 0.284929
5.913 2.17817e+27 0.284953
5.914 2.17835e+27 0.284977
5.915 2.17853e+27 0.285001
5.916 2.17872e+27 0.285025
5.917 2.1789e+27 0.285049
5.918 2.17909e+27 0.285073
5.919 2.17927e+27 0.285097
5.92 2.17945e+27 0.285121
5.921 2.17964e+27 0.285145
5.922 2.17982e+27 0.285169
5.923 2.18001e+27 0.285193
5.924 2.18019e+27 0.285218
5.925 2.18037e+27 0.285242
5.926 2.18056e+27 0.285266
5.927 2.18074e+27 0.28529
5.928 2.18093e+27 0.285314
5.929 2.18111e+27 0.285338
5.93 2.18129e+27 0.285362
5.931 2.18148e+27 0.285386
5.932 2.18166e+27 0.28541
5.933 2.18185e+27 0.285434
5.934 2.18203e+27 0.285458
5.935 2.18221e+27 0.285482
5.936 2.1824e+27 0.285506
5.937 2.18258e+27 0.28553
5.938 2.18277e+27 0.285554
5.939 2.18295e+27 0.285578
5.94 2.18313e+27 0.285602
5.941 2.18332e+27 0.285627
5.942 2.1835e+27 0.285651
5.943 2.18368e+27 0.285675
5.944 2.18387e+27 0.285699
5.945 2.18405e+27 0.285723
5.946 2.18424e+27 0.285747
5.947 2.18442e+27 0.285771
5.948 2.1846e+27 0.285795
5.949 2.18479e+27 0.285819
5.95 2.18497e+27 0.285843
5.951 2.18515e+27 0.285867
5.952 2.18534e+27 0.285891
5.953 2.18552e+27 0.285915
5.954 2.1857e+27 0.285939
5.955 2.18589e+27 0.285963
5.956 2.18607e+27 0.285987
5.957 2.18625e+27 0.286011
5.958 2.18644e+27 0.286035
5.959 2.18662e+27 0.286059
5.96 2.18681e+27 0.286083
5.961 2.18699e+27 0.286107
5.962 2.18717e+27 0.286131
5.963 2.18736e+27 0.286155
5.964 2.18754e+27 0.286179
5.965 2.18772e+27 0.286203
5.966 2.18791e+27 0.286227
5.967 2.18809e+27 0.286251
5.968 2.18827e+27 0.286275
5.969 2.18846e+27 0.286299
5.97 2.18864e+27 0.286323
5.971 2.18882e+27 0.286347
5.972 2.18901e+27 0.286371
5.973 2.18919e+27 0.286395
5.974 2.18937e+27 0.286419
5.975 2.18956e+27 0.286443
5.976 2.18974e+27 0.286467
5.977 2.18992e+27 0.286491
5.978 2.1901e+27 0.286515
5.979 2.19029e+27 0.286539
5.98 2.19047e+27 0.286562
5.981 2.19065e+27 0.286586
5.982 2.19084e+27 0.28661
5.983 2.19102e+27 0.286634
5.984 2.1912e+27 0.286658
5.985 2.19139e+27 0.286682
5.986 2.19157e+27 0.286706
5.987 2.19175e+27 0.28673
5.988 2.19194e+27 0.286754
5.989 2.19212e+27 0.286778
5.99 2.1923e+27 0.286802
5.991 2.19248e+27 0.286826
5.992 2.19267e+27 0.28685
5.993 2.19285e+27 0.286874
5.994 2.19303e+27 0.286898
5.995 2.19322e+27 0.286922
5.996 2.1934e+27 0.286946
5.997 2.19358e+27 0.28697
5.998 2.19377e+27 0.286993
5.999 2.19395e+27 0.287017
6 2.19413e+27 0.287041
6.001 2.19431e+27 0.287065
6.002 2.1945e+27 0.287089
6.003 2.19468e+27 0.287113
6.004 2.19486e+27 0.287137
6.005 2.19505e+27 0.287161
6.006 2.19523e+27 0.287185
6.007 2.19541e+27 0.287209
6.008 2.19559e+27 0.287233
6.009 2.19578e+27 0.287256
6.01 2.19596e+27 0.28728
6.011 2.19614e+27 0.287304
6.012 2.19632e+27 0.287328
6.013 2.19651e+27 0.287352
6.014 2.19669e+27 0.287376
6.015 2.19687e+27 0.2874
6.016 2.19705e+27 0.287424
6.017 2.19724e+27 0.287448
6.018 2.19742e+27 0.287472
6.019 2.1976e+27 0.287495
6.02 2.19779e+27 0.287519
6.021 2.19797e+27 0.287543
6.022 2.19815e+27 0.287567
6.023 2.19833e+27 0.287591
6.024 2.19852e+27 0.287615
6.025 2.1987e+27 0.287639
6.026 2.19888e+27 0.287663
6.027 2.19906e+27 0.287686
6.028 2.19924e+27 0.28771
6.029 2.19943e+27 0.287734
6.03 2.19961e+27 0.287758
6.031 2.19979e+27 0.287782
6.032 2.19997e+27 0.287806
6.033 2.20016e+27 0.28783
6.034 2.20034e+27 0.287853
6.035 2.20052e+27 0.287877
6.036 2.2007e+27 0.287901
6.037 2.20089e+27 0.287925
6.038 2.20107e+27 0.287949
6.039 2.20125e+27 0.287973
6.04 2.20143e+27 0.287996
6.041 2.20162e+27 0.28802
6.042 2.2018e+27 0.288044
6.043 2.20198e+27 0.288068
6.044 2.20216e+27 0.288092
6.045 2.20234e+27 0.288116
6.046 2.20253e+27 0.28814
6.047 2.20271e+27 0.288163
6.048 2.20289e+27 0.288187
6.049 2.20307e+27 0.288211
6.05 2.20325e+27 0.288235
6.051 2.20344e+27 0.288259
6.052 2.20362e+27 0.288282
6.053 2.2038e+27 0.288306
6.054 2.20398e+27 0.28833
6.055 2.20416e+27 0.288354
6.056 2.20435e+27 0.288378
6.057 2.20453e+27 0.288402
6.058 2.20471e+27 0.288425
6.059 2.20489e+27 0.288449
6.06 2.20507e+27 0.288473
6.061 2.20526e+27 0.288497
6.062 2.20544e+27 0.288521
6.063 2.20562e+27 0.288544
6.064 2.2058e+27 0.288568
6.065 2.20598e+27 0.288592
6.066 2.20617e+27 0.288616
6.067 2.20635e+27 0.288639
6.068 2.20653e+27 0.288663
6.069 2.20671e+27 0.288687
6.07 2.20689e+27 0.288711
6.071 2.20707e+27 0.288735
6.072 2.20726e+27 0.288758
6.073 2.20744e+27 0.288782
6.074 2.20762e+27 0.288806
6.075 2.2078e+27 0.28883
6.076 2.20798e+27 0.288853
6.077 2.20817e+27 0.288877
6.078 2.20835e+27 0.288901
6.079 2.20853e+27 0.288925
6.08 2.20871e+27 0.288949
6.081 2.20889e+27 0.288972
6.082 2.20907e+27 0.288996
6.083 2.20926e+27 0.28902
6.084 2.20944e+27 0.289044
6.085 2.20962e+27 0.289067
6.086 2.2098e+27 0.289091
6.087 2.20998e+27 0.289115
6.088 2.21016e+27 0.289139
6.089 2.21034e+27 0.289162
6.09 2.21053e+27 0.289186
6.091 2.21071e+27 0.28921
6.092 2.21089e+27 0.289234
6.093 2.21107e+27 0.289257
6.094 2.21125e+27 0.289281
6.095 2.21143e+27 0.289305
6.096 2.21161e+27 0.289328
6.097 2.2118e+27 0.289352
6.098 2.21198e+27 0.289376
6.099 2.21216e+27 0.2894
6.1 2.21234e+27 0.289423
6.101 2.21252e+27 0.289447
6.102 2.2127e+27 0.289471
6.103 2.21288e+27 0.289495
6.104 2.21307e+27 0.289518
6.105 2.21325e+27 0.289542
6.106 2.21343e+27 0.289566
6.107 2.21361e+27 0.289589
6.108 2.21379e+27 0.289613
6.109 2.21397e+27 0.289637
6.11 2.21415e+27 0.289661
6.111 2.21433e+27 0.289684
6.112 2.21452e+27 0.289708
6.113 2.2147e+27 0.289732
6.114 2.21488e+27 0.289755
6.115 2.21506e+27 0.289779
6.116 2.21524e+27 0.289803
6.117 2.21542e+27 0.289826
6.118 2.2156e+27 0.28985
6.119 2.21578e+27 0.289874
6.12 2.21596e+27 0.289897
6.121 2.21614e+27 0.289921
6.122 2.21633e+27 0.289945
6.123 2.21651e+27 0.289969
6.124 2.21669e+27 0.289992
6.125 2.21687e+27 0.290016
6.126 2.21705e+27 0.29004
6.127 2.21723e+27 0.290063
6.128 2.21741e+27 0.290087
6.129 2.21759e+27 0.290111
6.13 2.21777e+27 0.290134
6.131 2.21795e+27 0.290158
6.132 2.21814e+27 0.290182
6.133 2.21832e+27 0.290205
6.134 2.2185e+27 0.290229
6.135 2.21868e+27 0.290253
6.136 2.21886e+27 0.290276
6.137 2.21904e+27 0.2903
6.138 2.21922e+27 0.290323
6.139 2.2194e+27 0.290347
6.14 2.21958e+27 0.290371
6.141 2.21976e+27 0.290394
6.142 2.21994e+27 0.290418
6.143 2.22012e+27 0.290442
6.144 2.2203e+27 0.290465
6.145 2.22049e+27 0.290489
6.146 2.22067e+27 0.290513
6.147 2.22085e+27 0.290536
6.148 2.22103e+27 0.29056
6.149 2.22121e+27 0.290584
6.15 2.22139e+27 0.290607
6.151 2.22157e+27 0.290631
6.152 2.22175e+27 0.290654
6.153 2.22193e+27 0.290678
6.154 2.22211e+27 0.290702
6.155 2.22229e+27 0.290725
6.156 2.22247e+27 0.290749
6.157 2.22265e+27 0.290772
6.158 2.22283e+27 0.290796
6.159 2.22301e+27 0.29082
6.16 2.22319e+27 0.290843
6.161 2.22337e+27 0.290867
6.162 2.22355e+27 0.290891
6.163 2.22374e+27 0.290914
6.164 2.22392e+27 0.290938
6.165 2.2241e+27 0.290961
6.166 2.22428e+27 0.290985
6.167 2.22446e+27 0.291009
6.168 2.22464e+27 0.291032
6.169 2.22482e+27 0.291056
6.17 2.225e+27 0.291079
6.171 2.22518e+27 0.291103
6.172 2.22536e+27 0.291126
6.173 2.22554e+27 0.29115
6.174 2.22572e+27 0.291174
6.175 2.2259e+27 0.291197
6.176 2.22608e+27 0.291221
6.177 2.22626e+27 0.291244
6.178 2.22644e+27 0.291268
6.179 2.22662e+27 0.291292
6.18 2.2268e+27 0.291315
6.181 2.22698e+27 0.291339
6.182 2.22716e+27 0.291362
6.183 2.22734e+27 0.291386
6.184 2.22752e+27 0.291409
6.185 2.2277e+27 0.291433
6.186 2.22788e+27 0.291456
6.187 2.22806e+27 0.29148
6.188 2.22824e+27 0.291504
6.189 2.22842e+27 0.291527
6.19 2.2286e+27 0.291551
6.191 2.22878e+27 0.291574
6.192 2.22896e+27 0.291598
6.193 2.22914e+27 0.291621
6.194 2.22932e+27 0.291645
6.195 2.2295e+27 0.291668
6.196 2.22968e+27 0.291692
6.197 2.22986e+27 0.291715
6.198 2.23004e+27 0.291739
6.199 2.23022e+27 0.291763
6.2 2.2304e+27 0.291786
6.201 2.23058e+27 0.29181
6.202 2.23076e+27 0.291833
6.203 2.23094e+27 0.291857
6.204 2.23112e+27 0.29188
6.205 2.2313e+27 0.291904
6.206 2.23148e+27 0.291927
6.207 2.23166e+27 0.291951
6.208 2.23184e+27 0.291974
6.209 2.23202e+27 0.291998
6.21 2.2322e+27 0.292021
6.211 2.23238e+27 0.292045
6.212 2.23256e+27 0.292068
6.213 2.23274e+27 0.292092
6.214 2.23292e+27 0.292115
6.215 2.2331e+27 0.292139
6.216 2.23328e+27 0.292162
6.217 2.23346e+27 0.292186
6.218 2.23364e+27 0.292209
6.219 2.23382e+27 0.292233
6.22 2.23399e+27 0.292256
6.221 2.23417e+27 0.29228
6.222 2.23435e+27 0.292303
6.223 2.23453e+27 0.292327
6.224 2.23471e+27 0.29235
6.225 2.23489e+27 0.292374
6.226 2.23507e+27 0.292397
6.227 2.23525e+27 0.292421
6.228 2.23543e+27 0.292444
6.229 2.23561e+27 0.292468
6.23 2.23579e+27 0.292491
6.231 2.23597e+27 0.292515
6.232 2.23615e+27 0.292538
6.233 2.23633e+27 0.292562
6.234 2.23651e+27 0.292585
6.235 2.23669e+27 0.292609
6.236 2.23687e+27 0.292632
6.237 2.23705e+27 0.292655
6.238 2.23722e+27 0.292679
6.239 2.2374e+27 0.292702
6.24 2.23758e+27 0.292726
6.241 2.23776e+27 0.292749
6.242 2.23794e+27 0.292773
6.243 2.23812e+27 0.292796
6.244 2.2383e+27 0.29282
6.245 2.23848e+27 0.292843
6.246 2.23866e+27 0.292867
6.247 2.23884e+27 0.29289
6.248 2.23902e+27 0.292913
6.249 2.2392e+27 0.292937
6.25 2.23938e+27 0.29296
6.251 2.23955e+27 0.292984
6.252 2.23973e+27 0.293007
6.253 2.23991e+27 0.293031
6.254 2.24009e+27 0.293054
6.255 2.24027e+27 0.293077
6.256 2.24045e+27 0.293101
6.257 2.24063e+27 0.293124
6.258 2.24081e+27 0.293148
6.259 2.24099e+27 0.293171
6.26 2.24117e+27 0.293195
6.261 2.24135e+27 0.293218
6.262 2.24152e+27 0.293241
6.263 2.2417e+27 0.293265
6.264 2.24188e+27 0.293288
6.265 2.24206e+27 0.293312
6.266 2.24224e+27 0.293335
6.267 2.24242e+27 0.293358
6.268 2.2426e+27 0.293382
6.269 2.24278e+27 0.293405
6.27 2.24296e+27 0.293429
6.271 2.24313e+27 0.293452
6.272 2.24331e+27 0.293475
6.273 2.24349e+27 0.293499
6.274 2.24367e+27 0.293522
6.275 2.24385e+27 0.293546
6.276 2.24403e+27 0.293569
6.277 2.24421e+27 0.293592
6.278 2.24439e+27 0.293616
6.279 2.24457e+27 0.293639
6.28 2.24474e+27 0.293663
6.281 2.24492e+27 0.293686
6.282 2.2451e+27 0.293709
6.283 2.24528e+27 0.293733
6.284 2.24546e+27 0.293756
6.285 2.24564e+27 0.293779
6.286 2.24582e+27 0.293803
6.287 2.24599e+27 0.293826
6.288 2.24617e+27 0.29385
6.289 2.24635e+27 0.293873
6.29 2.24653e+27 0.293896
6.291 2.24671e+27 0.29392
6.292 2.24689e+27 0.293943
6.293 2.24707e+27 0.293966
6.294 2.24724e+27 0.29399
6.295 2.24742e+27 0.294013
6.296 2.2476e+27 0.294036
6.297 2.24778e+27 0.29406
6.298 2.24796e+27 0.294083
6.299 2.24814e+27 0.294106
6.3 2.24832e+27 0.29413
6.301 2.24849e+27 0.294153
6.302 2.24867e+27 0.294176
6.303 2.24885e+27 0.2942
6.304 2.24903e+27 0.294223
6.305 2.24921e+27 0.294246
6.306 2.24939e+27 0.29427
6.307 2.24956e+27 0.294293
6.308 2.24974e+27 0.294316
6.309 2.24992e+27 0.29434
6.31 2.2501e+27 0.294363
6.311 2.25028e+27 0.294386
6.312 2.25046e+27 0.29441
6.313 2.25063e+27 0.294433
6.314 2.25081e+27 0.294456
6.315 2.25099e+27 0.29448
6.316 2.25117e+27 0.294503
6.317 2.25135e+27 0.294526
6.318 2.25153e+27 0.29455
6.319 2.2517e+27 0.294573
6.32 2.25188e+27 0.294596
6.321 2.25206e+27 0.29462
6.322 2.25224e+27 0.294643
6.323 2.25242e+27 0.294666
6.324 2.25259e+27 0.294689
6.325 2.25277e+27 0.294713
6.326 2.25295e+27 0.294736
6.327 2.25313e+27 0.294759
6.328 2.25331e+27 0.294783
6.329 2.25348e+27 0.294806
6.33 2.25366e+27 0.294829
6.331 2.25384e+27 0.294853
6.332 2.25402e+27 0.294876
6.333 2.2542e+27 0.294899
6.334 2.25437e+27 0.294922
6.335 2.25455e+27 0.294946
6.336 2.25473e+27 0.294969
6.337 2.25491e+27 0.294992
6.338 2.25509e+27 0.295016
6.339 2.25526e+27 0.295039
6.34 2.25544e+27 0.295062
6.341 2.25562e+27 0.295085
6.342 2.2558e+27 0.295109
6.343 2.25598e+27 0.295132
6.344 2.25615e+27 0.295155
6.345 2.25633e+27 0.295178
6.346 2.25651e+27 0.295202
6.347 2.25669e+27 0.295225
6.348 2.25686e+27 0.295248
6.349 2.25704e+27 0.295271
6.35 2.25722e+27 0.295295
6.351 2.2574e+27 0.295318
6.352 2.25758e+27 0.295341
6.353 2.25775e+27 0.295364
6.354 2.25793e+27 0.295388
6.355 2.25811e+27 0.295411
6.356 2.25829e+27 0.295434
6.357 2.25846e+27 0.295457
6.358 2.25864e+27 0.295481
6.359 2.25882e+27 0.295504
6.36 2.259e+27 0.295527
6.361 2.25917e+27 0.29555
6.362 2.25935e+27 0.295574
6.363 2.25953e+27 0.295597
6.364 2.25971e+27 0.29562
6.365 2.25988e+27 0.295643
6.366 2.26006e+27 0.295666
6.367 2.26024e+27 0.29569
6.368 2.26042e+27 0.295713
6.369 2.26059e+27 0.295736
6.37 2.26077e+27 0.295759
6.371 2.26095e+27 0.295783
6.372 2.26113e+27 0.295806
6.373 2.2613e+27 0.295829
6.374 2.26148e+27 0.295852
6.375 2.26166e+27 0.295875
6.376 2.26184e+27 0.295899
6.377 2.26201e+27 0.295922
6.378 2.26219e+27 0.295945
6.379 2.26237e+27 0.295968
6.38 2.26255e+27 0.295991
6.381 2.26272e+27 0.296015
6.382 2.2629e+27 0.296038
6.383 2.26308e+27 0.296061
6.384 2.26325e+27 0.296084
6.385 2.26343e+27 0.296107
6.386 2.26361e+27 0.296131
6.387 2.26379e+27 0.296154
6.388 2.26396e+27 0.296177
6.389 2.26414e+27 0.2962
6.39 2.26432e+27 0.296223
6.391 2.2645e+27 0.296246
6.392 2.26467e+27 0.29627
6.393 2.26485e+27 0.296293
6.394 2.26503e+27 0.296316
6.395 2.2652e+27 0.296339
6.396 2.26538e+27 0.296362
6.397 2.26556e+27 0.296385
6.398 2.26573e+27 0.296409
6.399 2.26591e+27 0.296432
6.4 2.26609e+27 0.296455
6.401 2.26627e+27 0.296478
6.402 2.26644e+27 0.296501
6.403 2.26662e+27 0.296524
6.404 2.2668e+27 0.296548
6.405 2.26697e+27 0.296571
6.406 2.26715e+27 0.296594
6.407 2.26733e+27 0.296617
6.408 2.2675e+27 0.29664
6.409 2.26768e+27 0.296663
6.41 2.26786e+27 0.296686
6.411 2.26804e+27 0.29671
6.412 2.26821e+27 0.296733
6.413 2.26839e+27 0.296756
6.414 2.26857e+27 0.296779
6.415 2.26874e+27 0.296802
6.416 2.26892e+27 0.296825
6.417 2.2691e+27 0.296848
6.418 2.26927e+27 0.296872
6.419 2.26945e+27 0.296895
6.42 2.26963e+27 0.296918
6.421 2.2698e+27 0.296941
6.422 2.26998e+27 0.296964
6.423 2.27016e+27 0.296987
6.424 2.27033e+27 0.29701
6.425 2.27051e+27 0.297033
6.426 2.27069e+27 0.297057
6.427 2.27086e+27 0.29708
6.428 2.27104e+27 0.297103
6.429 2.27122e+27 0.297126
6.43 2.27139e+27 0.297149
6.431 2.27157e+27 0.297172
6.432 2.27175e+27 0.297195
6.433 2.27192e+27 0.297218
6.434 2.2721e+27 0.297241
6.435 2.27228e+27 0.297264
6.436 2.27245e+27 0.297288
6.437 2.27263e+27 0.297311
6.438 2.27281e+27 0.297334
6.439 2.27298e+27 0.297357
6.44 2.27316e+27 0.29738
6.441 2.27334e+27 0.297403
6.442 2.27351e+27 0.297426
6.443 2.27369e+27 0.297449
6.444 2.27387e+27 0.297472
6.445 2.27404e+27 0.297495
6.446 2.27422e+27 0.297518
6.447 2.27439e+27 0.297542
6.448 2.27457e+27 0.297565
